,prime_image_ID,prime_type,prime_verb,sentence,targ_image_ID,targ_verb,verif_ans
0,S069.jpg,AC,Push,The professor is scolding the wrestler.,S017.jpg,Fix,n
1,S079.jpg,PI,Scold,the soldier is being slap by the cowboy,S055.jpg,Pull,n
2,F002.jpg,,beg,The man is beg for money on the street.,F039.jpg,cough,y
3,S094.jpg,PC,Slap,the soldier is being slapped by the cowboy,S099.jpg,Tickle,y
4,S081.jpg,AI,Scold,The policeman is scold the priest.,S113.jpg,Scare,y
5,F009.jpg,,parachute,The man is parachute to the ground.,F046.jpg,drill,y
6,S011.jpg,PI,Chase,The sheep is being shave by the man,S024.jpg,Follow,n
7,S083.jpg,PC,Shave,The sheep is being shaved by the man,S087.jpg,Shoot,y
8,F027.jpg,,cheer,The woman is mop the floor.,F064.jpg,hammer,n
9,S117.jpg,AI,Cut,The man is push the car,S023.jpg,Follow,n
10,S073.jpg,AC,Push,The man is pushing the car.,S015.jpg,Dump,y
11,F035.jpg,,swat,The family is laughing together. ,F072.jpg,fish,n
12,S067.jpg,AI,Push,The man is send a letter.,S086.jpg,Shoot,n
13,S114.jpg,PC,Send,The letter is being sent by the man.,S097.jpg,Tickle,y
14,F015.jpg,,brush,The boy is brushing his teeth.,F052.jpg,sneeze,y
15,S070.jpg,PI,Push,The doctor is being scold by the professor,S057.jpg,Pull,n
16,S080.jpg,AC,Scold,The professor is scolding the doctor.,S042.jpg,Kiss,y
17,F026.jpg,,laugh,The grandmother swat at the fly.,F063.jpg,conduct,n
18,S090.jpg,AI,Slap,The sailor is hold the teapot,S041.jpg,Kiss,n
19,S032.jpg,AC,Hold,The pirate is chasing the swimmer.,S049.jpg,Lift,n
20,F033.jpg,,ski,The man is boxing.,F070.jpg,light,n
21,S005.jpg,PI,Chase,the swimmer is being chase by the pirate,S018.jpg,Fix,y
22,S031.jpg,PC,Hold,The mop is being held by the soldier,S123.jpg,Scoop,y
23,F032.jpg,,whisper,The woman is cooking a burger patty.,F069.jpg,raise,n
24,S010.jpg,PC,Chase,The swimmer is being chased by the policeman,S045.jpg,Kiss,y
25,S028.jpg,AC,Hold,The soldier is holding the gun.,S033.jpg,Kick,n
26,F031.jpg,,camp,The two men are golfing.,F068.jpg,sail,n
27,S030.jpg,AI,Hold,The soldier is hold the gun,S115.jpg,Bite,y
28,S103.jpg,PI,Touch,The sailor is being touch by the maid,S019.jpg,Fix,n
29,F013.jpg,,balanace,The acrobat is balancing on the rope.,F050.jpg,hitchhike,y
30,S102.jpg,PC,Touch,The ballerina is being scolded by the soldier,S126.jpg,Carve,n
31,S075.jpg,PI,Scold,The ballerian is scold by the soldier,S026.jpg,Hit,y
32,F021.jpg,,cry,The girl is smile at the camera.,F058.jpg,smoke,n
33,S091.jpg,AI,Slap,the policeman is slap the priest,S046.jpg,Kiss,y
34,S116.jpg,AC,Rake,The woman is cleaning the window.,S034.jpg,Kick,n
35,F007.jpg,,bounce,The boy is bounce the basketball.,F044.jpg,operate,y
36,S013.jpg,AI,Clean,The woman is clean the window,S059.jpg,Pull,y
37,S107.jpg,AC,Touch,The maid is touching the computer.,S002.jpg,Catch,y
38,F012.jpg,,bounce,The boy is bouncing the basketball.,F049.jpg,fall,y
39,S016.jpg,PI,Erase,the sailor is being chase by the nun,S037.jpg,Kick,n
40,S003.jpg,PC,chase,the swimmer is being touched by the sailor,S060.jpg,Punch,n
41,F018.jpg,,salute,The soldier is saluting.,F055.jpg,eat,y
42,S100.jpg,AI,Touch,the sailor is touch the swimmer,S035.jpg,Kick,y
43,S076.jpg,PC,Scold,The letter is being sent by the man.,S039.jpg,Kick,n
44,F036.jpg,,mop,The cheerleaders are cheering for the team.,F073.jpg,sleep,n
45,S124.jpg,AC,Send,The man is sending a letter.,S052.jpg,Pull,y
46,S093.jpg,PI,Slap,The girl is being give a present from the man.,S096.jpg,Tickle,n
47,F005.jpg,,clap,The man is clap after the performance,F042.jpg,write,y
48,S122.jpg,PI,Give,The girl is being give a present from the man.,S098.jpg,Tickle,y
49,S109.jpg,PC,Water,The snowball is being thrown by the boy.,S040.jpg,Kick,n
