"rt","correct","stimulus","key_press","phase","verif_ans","trial_type","trial_index","time_elapsed","internal_node_id","resp_iscorrect","verif_response","responses"
"3510","true","img/F002.jpg","89","0","y","categorize-image","7","555002","0.0-6.0-1.0","true","89",""
"71198","","","","0","","image-text","8","626215","0.0-6.0-2.0","","","{""Q0"":""The girl curtsies at the end of her show.""}"
"5984","true","img/F003.jpg","89","0","y","categorize-image","10","635704","0.0-6.0-1.1","true","89",""
"24697","","","","0","","image-text","11","660406","0.0-6.0-2.1","","","{""Q0"":""The man jumped with his parachute.""}"
"5455","true","img/F001.jpg","89","0","y","categorize-image","13","669368","0.0-6.0-1.2","true","89",""
"23578","","","","0","","image-text","14","692949","0.0-6.0-2.2","","","{""Q0"":""The boy bounces the ball on the ground.""}"
"10210","true","img/S107.jpg","89","1","y","categorize-image","17","712951","0.0-8.0-1.0","true","89",""
"22336","","","","1","","image-text","18","735333","0.0-8.0-2.0","","","{""Q0"":""The man is trying to fix the sink.""}"
"10490","true","img/S027.jpg","78","1","n","categorize-image","20","749398","0.0-8.0-1.1","true","78",""
"26213","","","","1","","image-text","21","775636","0.0-8.0-2.1","","","{""Q0"":""The pirate is pulling the doctor with a rope.""}"
"4241","true","img/F014.jpg","89","1","y","categorize-image","23","783382","0.0-8.0-1.2","true","89",""
"14416","","","","1","","image-text","24","797828","0.0-8.0-2.2","","","{""Q0"":""The girl is jumping on the grass.""}"
"2681","true","img/S083.jpg","89","1","y","categorize-image","26","804070","0.0-8.0-1.3","true","89",""
"32465","","","","1","","image-text","27","836540","0.0-8.0-2.3","","","{""Q0"":""The policeman is trying to tickle the thief.""}"
"5334","true","img/S081.jpg","78","1","n","categorize-image","29","845382","0.0-8.0-1.4","true","78",""
"32930","","","","1","","image-text","30","878331","0.0-8.0-2.4","","","{""Q0"":""The lady is attempting to scare the boy and wearing a mask.""}"
"4367","true","img/F019.jpg","89","1","y","categorize-image","32","886212","0.0-8.0-1.5","true","89",""
"16371","","","","1","","image-text","33","902587","0.0-8.0-2.5","","","{""Q0"":""Water is constantly dripping from the tap.""}"
"7539","true","img/S011.jpg","78","1","n","categorize-image","35","913637","0.0-8.0-1.6","true","78",""
"20309","","","","1","","image-text","36","933962","0.0-8.0-2.6","","","{""Q0"":""The nun is following a guard.""}"
"4322","true","img/S008.jpg","89","1","y","categorize-image","38","941829","0.0-8.0-1.7","true","89",""
"19440","","","","1","","image-text","39","961274","0.0-8.0-2.7","","","{""Q0"":""A old man shot a female dancer.""}"
"3305","true","img/F007.jpg","89","1","y","categorize-image","41","968084","0.0-8.0-1.8","true","89",""
"18691","","","","1","","image-text","42","986778","0.0-8.0-2.8","","","{""Q0"":""The surgeron is operating a surgery.""}"
"6477","true","img/S090.jpg","78","1","n","categorize-image","44","996772","0.0-8.0-1.9","true","78",""
"34850","","","","1","","image-text","45","1031625","0.0-8.0-2.9","","","{""Q0"":""A ampulated pirate is following a navy.""}"
"2902","true","img/S108.jpg","89","1","y","categorize-image","47","1038035","0.0-8.0-1.10","true","89",""
"22563","","","","1","","image-text","48","1060602","0.0-8.0-2.10","","","{""Q0"":""The cleaner is dumping the trash into the trashcar.""}"
"2836","true","img/F033.jpg","78","1","n","categorize-image","50","1066979","0.0-8.0-1.11","true","78",""
"10808","","","","1","","image-text","51","1077801","0.0-8.0-2.11","","","{""Q0"":""The girl is lighting the candle.""}"
"3129","true","img/S120.jpg","78","1","n","categorize-image","53","1084435","0.0-8.0-1.12","true","78",""
"13162","","","","1","","image-text","54","1097601","0.0-8.0-2.12","","","{""Q0"":""The cook shot a swimmer.""}"
"3777","true","img/S089.jpg","89","1","y","categorize-image","56","1104883","0.0-8.0-1.13","true","89",""
"26693","","","","1","","image-text","57","1131601","0.0-8.0-2.13","","","{""Q0"":""The maid is tickling a priest.""}"
"3921","true","img/F020.jpg","78","1","n","categorize-image","59","1139027","0.0-8.0-1.14","true","78",""
"13476","","","","1","","image-text","60","1152520","0.0-8.0-2.14","","","{""Q0"":""The baseball player just missed a ball.""}"
"3371","true","img/S106.jpg","78","1","n","categorize-image","62","1159411","0.0-8.0-1.15","true","78",""
"18442","","","","1","","image-text","63","1177856","0.0-8.0-2.15","","","{""Q0"":""The priest is trying his best to pull over the car.""}"
"6398","true","img/S080.jpg","89","1","y","categorize-image","65","1187793","0.0-8.0-1.16","true","89",""
"23747","","","","1","","image-text","66","1211544","0.0-8.0-2.16","","","{""Q0"":""The priest and the clown are kissing each other.""}"
"2585","true","img/F015.jpg","89","1","y","categorize-image","68","1217634","0.0-8.0-1.17","true","89",""
"11766","","","","1","","image-text","69","1229424","0.0-8.0-2.17","","","{""Q0"":""The old lady just sneezed.""}"
"3233","true","img/S105.jpg","89","1","y","categorize-image","71","1236162","0.0-8.0-1.18","true","89",""
"18482","","","","1","","image-text","72","1254647","0.0-8.0-2.18","","","{""Q0"":""The artist wants to kiss the dancer.""}"
"3018","true","img/S076.jpg","78","1","n","categorize-image","74","1261185","0.0-8.0-1.19","true","78",""
"20264","","","","1","","image-text","75","1281463","0.0-8.0-2.19","","","{""Q0"":""The lady is trying to lift the barrel of sand.""}"
"4777","true","img/F013.jpg","89","1","y","categorize-image","77","1289745","0.0-8.0-1.20","true","89",""
"27386","","","","1","","image-text","78","1317135","0.0-8.0-2.20","","","{""Q0"":""The man has just done hitchhiking.""}"
"4256","true","img/S071.jpg","78","1","n","categorize-image","80","1324896","0.0-8.0-1.21","true","78",""
"9291","","","","1","","image-text","81","1334191","0.0-8.0-2.21","","","{""Q0"":""The man is fixing the car.""}"
"2480","true","img/S032.jpg","89","1","y","categorize-image","83","1340208","0.0-8.0-1.22","true","89",""
"28180","","","","1","","image-text","84","1368390","0.0-8.0-2.22","","","{""Q0"":""There are two scoops on the cone.""}"
"2090","true","img/F011.jpg","89","1","y","categorize-image","86","1373985","0.0-8.0-1.23","true","89",""
