"rt","correct","stimulus","key_press","phase","verif_ans","trial_type","trial_index","time_elapsed","internal_node_id","resp_iscorrect","verif_response","responses"
"8992","true","img/F001.jpg","89","0","y","categorize-image","7","1225846","0.0-6.0-1.0","true","89",""
"38095","","","","0","","image-text","8","1263945","0.0-6.0-2.0","","","{""Q0"":""The ball bounce when the boy played with it.""}"
"5519","true","img/F003.jpg","89","0","y","categorize-image","10","1272994","0.0-6.0-1.1","true","89",""
"19361","","","","0","","image-text","11","1292361","0.0-6.0-2.1","","","{""Q0"":""He pulled the parachute.""}"
"2683","true","img/F002.jpg","89","0","y","categorize-image","13","1298574","0.0-6.0-1.2","true","89",""
"19333","","","","0","","image-text","14","1317913","0.0-6.0-2.2","","","{""Q0"":""She curtsy in front of the man. ""}"
"4584","true","img/S091.jpg","89","1","y","categorize-image","17","1329036","0.0-8.0-1.0","true","89",""
"15406","","","","1","","image-text","18","1344456","0.0-8.0-2.0","","","{""Q0"":""The man had to fix the sink. ""}"
"5315","true","img/S077.jpg","89","1","y","categorize-image","20","1353304","0.0-8.0-1.1","true","89",""
"18012","","","","1","","image-text","21","1371329","0.0-8.0-2.1","","","{""Q0"":""He tried to pull the doctor. ""}"
"12154","true","img/F030.jpg","78","1","n","categorize-image","23","1387014","0.0-8.0-1.2","true","78",""
"9702","","","","1","","image-text","24","1396721","0.0-8.0-2.2","","","{""Q0"":""He went outside to skate. ""}"
"10189","true","img/S076.jpg","78","1","n","categorize-image","26","1410433","0.0-8.0-1.3","true","78",""
"15640","","","","1","","image-text","27","1426080","0.0-8.0-2.3","","","{""Q0"":""He chose to tickle the theif. ""}"
"5772","true","img/S009.jpg","78","1","n","categorize-image","29","1435373","0.0-8.0-1.4","true","78",""
"27636","","","","1","","image-text","30","1463016","0.0-8.0-2.4","","","{""Q0"":""The boy got scared with the mask. ""}"
"2912","true","img/F017.jpg","89","1","y","categorize-image","32","1469444","0.0-8.0-1.5","true","89",""
