"rt","correct","stimulus","key_press","phase","verif_ans","trial_type","trial_index","time_elapsed","internal_node_id","resp_iscorrect","verif_response","responses"
"10518","false","img/F001.jpg","78","0","y","categorize-image","7","1356761","0.0-6.0-1.0","false","78",""
"19024","","","","0","","image-text","8","1375791","0.0-6.0-2.0","","","{""Q0"":""The boy is bouncing the basketball.""}"
"4857","true","img/F002.jpg","89","0","y","categorize-image","10","1384151","0.0-6.0-1.1","true","89",""
"13347","","","","0","","image-text","11","1397501","0.0-6.0-2.1","","","{""Q0"":""The girl curtsied for me.""}"
"2087","true","img/F003.jpg","89","0","y","categorize-image","13","1403096","0.0-6.0-1.2","true","89",""
"23418","","","","0","","image-text","14","1426517","0.0-6.0-2.2","","","{""Q0"":""The man is falling with a parachute.""}"
"8977","true","img/S069.jpg","78","1","n","categorize-image","17","1442406","0.0-8.0-1.0","true","78",""
"12162","","","","1","","image-text","18","1454573","0.0-8.0-2.0","","","{""Q0"":""The plumber fixed the drain.""}"
"6392","true","img/S078.jpg","89","1","y","categorize-image","20","1464470","0.0-8.0-1.1","true","89",""
"13058","","","","1","","image-text","21","1477532","0.0-8.0-2.1","","","{""Q0"":""The pirate is pulling the doctor on a rope.""}"
"2663","true","img/F030.jpg","78","1","n","categorize-image","23","1483702","0.0-8.0-1.2","true","78",""
"11963","","","","1","","image-text","24","1495668","0.0-8.0-2.2","","","{""Q0"":""The little boy skates on the rink.""}"
"2849","true","img/S114.jpg","78","1","n","categorize-image","26","1502023","0.0-8.0-1.3","true","78",""
"19578","","","","1","","image-text","27","1521603","0.0-8.0-2.3","","","{""Q0"":""The soldier tickles the burglar.""}"
"5297","true","img/S009.jpg","89","1","y","categorize-image","29","1530405","0.0-8.0-1.4","true","89",""
"13579","","","","1","","image-text","30","1543988","0.0-8.0-2.4","","","{""Q0"":""My mom put on a mask and scared me.""}"
"2361","true","img/F033.jpg","78","1","n","categorize-image","32","1549862","0.0-8.0-1.5","true","78",""
"15747","","","","1","","image-text","33","1565611","0.0-8.0-2.5","","","{""Q0"":""I have to light a candle when the power goes out.""}"
"2761","true","img/S092.jpg","78","1","n","categorize-image","35","1571877","0.0-8.0-1.6","true","78",""
"10938","","","","1","","image-text","36","1582819","0.0-8.0-2.6","","","{""Q0"":""The nun followed me home.""}"
"2193","true","img/S108.jpg","78","1","n","categorize-image","38","1588518","0.0-8.0-1.7","true","78",""
"11443","","","","1","","image-text","39","1599963","0.0-8.0-2.7","","","{""Q0"":""The artist shot the ballerina.""}"
"2234","true","img/F032.jpg","78","1","n","categorize-image","41","1605702","0.0-8.0-1.8","true","78",""
"12714","","","","1","","image-text","42","1618419","0.0-8.0-2.8","","","{""Q0"":""I raise my hand to answer a question in class.""}"
"2577","true","img/S027.jpg","89","1","y","categorize-image","44","1624501","0.0-8.0-1.9","true","89",""
"12346","","","","1","","image-text","45","1636851","0.0-8.0-2.9","","","{""Q0"":""The pirate follows the sailor home.""}"
"12944","false","img/S076.jpg","78","1","y","categorize-image","47","1653301","0.0-8.0-1.10","false","78",""
"11618","","","","1","","image-text","48","1664923","0.0-8.0-2.10","","","{""Q0"":""The garbage man dumps the garbage into the truck.""}"
"3499","true","img/F002.jpg","89","1","y","categorize-image","50","1671924","0.0-8.0-1.11","true","89",""
"11924","","","","1","","image-text","51","1683851","0.0-8.0-2.11","","","{""Q0"":""I cough when I'm sick.""}"
"2665","true","img/S011.jpg","89","1","y","categorize-image","53","1690020","0.0-8.0-1.12","true","89",""
"9850","","","","1","","image-text","54","1699874","0.0-8.0-2.12","","","{""Q0"":""The chef shot the swimmer.""}"
"2627","true","img/S100.jpg","78","1","n","categorize-image","56","1706020","0.0-8.0-1.13","true","78",""
"16138","","","","1","","image-text","57","1722162","0.0-8.0-2.13","","","{""Q0"":""The maid tickles the pastor.""}"
"1793","true","img/F015.jpg","89","1","y","categorize-image","59","1727460","0.0-8.0-1.14","true","89",""
"9058","","","","1","","image-text","60","1736521","0.0-8.0-2.14","","","{""Q0"":"" I sneeze when I'm sick.""}"
"1865","true","img/S083.jpg","78","1","n","categorize-image","62","1741892","0.0-8.0-1.15","true","78",""
"12145","","","","1","","image-text","63","1754041","0.0-8.0-2.15","","","{""Q0"":""The pirate pulls the car on a rope.""}"
"2713","true","img/S109.jpg","89","1","y","categorize-image","65","1760259","0.0-8.0-1.16","true","89",""
"7259","","","","1","","image-text","66","1767522","0.0-8.0-2.16","","","{""Q0"":""The nun and clown kiss.""}"
"1664","true","img/F036.jpg","78","1","n","categorize-image","68","1772691","0.0-8.0-1.17","true","78",""
"8915","","","","1","","image-text","69","1781609","0.0-8.0-2.17","","","{""Q0"":""I go to sleep in my bed.""}"
"2937","true","img/S089.jpg","78","1","n","categorize-image","71","1788051","0.0-8.0-1.18","true","78",""
"11386","","","","1","","image-text","72","1799442","0.0-8.0-2.18","","","{""Q0"":""The painter and ballerina kiss.""}"
"2049","true","img/S120.jpg","89","1","y","categorize-image","74","1804994","0.0-8.0-1.19","true","89",""
"12475","","","","1","","image-text","75","1817473","0.0-8.0-2.19","","","{""Q0"":""I lift the bucket full of snow.""}"
"2225","true","img/F019.jpg","89","1","y","categorize-image","77","1823203","0.0-8.0-1.20","true","89",""
"14067","","","","1","","image-text","78","1837272","0.0-8.0-2.20","","","{""Q0"":""The faucet drips when it is broken.""}"
"1530","true","img/S122.jpg","89","1","y","categorize-image","80","1842306","0.0-8.0-1.21","true","89",""
"9618","","","","1","","image-text","81","1851929","0.0-8.0-2.21","","","{""Q0"":""The mechanic fixes my car's engine.""}"
"1961","true","img/S075.jpg","78","1","n","categorize-image","83","1857395","0.0-8.0-1.22","true","78",""
"13690","","","","1","","image-text","84","1871088","0.0-8.0-2.22","","","{""Q0"":""He scoops the icecream into the cone before handing it to me.""}"
"1458","true","img/F034.jpg","78","1","n","categorize-image","86","1876050","0.0-8.0-1.23","true","78",""
