"rt","correct","stimulus","key_press","phase","verif_ans","trial_type","trial_index","time_elapsed","internal_node_id","resp_iscorrect","verif_response","responses"
"2229","true","img/F01.jpg","89","0","y","categorize-image-asp","9","1525827","0.0-8.0-1.0","true","89",""
"14130","","","","0","","image-text","10","1539960","0.0-8.0-2.0","","","{""Q0"":""The sailor is holding the broom.""}"
"3776","true","img/F03.jpg","89","0","y","categorize-image-asp","13","1557476","0.0-8.0-1.1","true","89",""
"22097","","","","0","","image-text","14","1579575","0.0-8.0-2.1","","","{""Q0"":""The waitress holds the cane.""}"
"2156","true","img/F05.jpg","89","0","y","categorize-image-asp","17","1597445","0.0-8.0-1.2","true","89",""
"24454","","","","0","","image-text","18","1621903","0.0-8.0-2.2","","","{""Q0"":""The soldier is holding a mop.""}"
"3068","true","img/P09.jpg","89","1","y","categorize-image-asp","21","1639345","0.0-10.0-0.0","true","89",""
"14178","","","","1","","image-text","22","1653527","0.0-10.0-1.0","","","{""Q0"":""The pirate follows the sailor.""}"
"3381","true","img/P13.jpg","89","1","y","categorize-image-asp","24","1668295","0.0-10.0-0.1","true","89",""
"13901","","","","1","","image-text","25","1682198","0.0-10.0-1.1","","","{""Q0"":""The soldier is followed by the nun.""}"
"3471","true","img/P25.jpg","89","1","y","categorize-image-asp","27","1699945","0.0-10.0-0.2","true","89",""
"19987","","","","1","","image-text","28","1719934","0.0-10.0-1.2","","","{""Q0"":""The clergyman scolds the sailor.""}"
"3201","true","img/P21.jpg","89","1","y","categorize-image-asp","30","1737784","0.0-10.0-0.3","true","89",""
"11962","","","","1","","image-text","31","1749750","0.0-10.0-1.3","","","{""Q0"":""The cowboy punched the doctor.""}"
"3625","true","img/P28.jpg","89","1","y","categorize-image-asp","33","1767044","0.0-10.0-0.4","true","89",""
"13151","","","","1","","image-text","34","1780197","0.0-10.0-1.4","","","{""Q0"":""The chef shoots the boxer.""}"
"2150","true","img/P37.jpg","89","1","y","categorize-image-asp","36","1796104","0.0-10.0-0.5","true","89",""
"27834","","","","1","","image-text","37","1823941","0.0-10.0-1.5","","","{""Q0"":""The nun tries to kiss the ballerina.""}"
"4515","true","img/P33.jpg","89","1","y","categorize-image-asp","39","1843843","0.0-10.0-0.6","true","89",""
