"rt","correct","stimulus","key_press","phase","verif_ans","trial_type","trial_index","time_elapsed","internal_node_id","resp_iscorrect","verif_response","responses"
"5209","true","img/F01.jpg","89","0","y","categorize-image-asp","9","1130210","0.0-8.0-1.0","true","89",""
"59570","","","","0","","image-text","10","1189786","0.0-8.0-2.0","","","{""Q0"":""the sailor is holding a broom""}"
"18944","true","img/F03.jpg","89","0","y","categorize-image-asp","13","1222140","0.0-8.0-1.1","true","89",""
"59418","","","","0","","image-text","14","1281564","0.0-8.0-2.1","","","{""Q0"":""A waiter is holding a walking stick""}"
"5868","true","img/F05.jpg","89","0","y","categorize-image-asp","17","1302055","0.0-8.0-1.2","true","89",""
"43645","","","","0","","image-text","18","1345704","0.0-8.0-2.2","","","{""Q0"":""a mop is holding by a soilder""}"
"8102","true","img/P22.jpg","89","1","y","categorize-image-asp","21","1377076","0.0-10.0-0.0","true","89",""
"18107","","","","1","","image-text","22","1395191","0.0-10.0-1.0","","","{""Q0"":""A sailor is touching swimming guy""}"
"5948","true","img/P45.jpg","89","1","y","categorize-image-asp","24","1413584","0.0-10.0-0.1","true","89",""
"19231","","","","1","","image-text","25","1432820","0.0-10.0-1.1","","","{""Q0"":""A cowboy is slaping a sailor""}"
"5718","true","img/P46.jpg","89","1","y","categorize-image-asp","27","1450802","0.0-10.0-0.2","true","89",""
"13912","","","","1","","image-text","28","1464722","0.0-10.0-1.2","","","{""Q0"":""A waitress is tickling a doctor""}"
"4989","true","img/P29.jpg","89","1","y","categorize-image-asp","30","1481709","0.0-10.0-0.3","true","89",""
"24636","","","","1","","image-text","31","1506353","0.0-10.0-1.3","","","{""Q0"":""A policeman is scolding a boxer""}"
"3549","true","img/P12.jpg","89","1","y","categorize-image-asp","33","1522939","0.0-10.0-0.4","true","89",""
"15454","","","","1","","image-text","34","1538398","0.0-10.0-1.4","","","{""Q0"":""A cowboy is pushing a swimming guy""}"
"4432","true","img/P05.jpg","89","1","y","categorize-image-asp","36","1553178","0.0-10.0-0.5","true","89",""
"24726","","","","1","","image-text","37","1577909","0.0-10.0-1.5","","","{""Q0"":""A theif is chased by a pirate""}"
"2528","true","img/P09.jpg","89","1","y","categorize-image-asp","39","1596470","0.0-10.0-0.6","true","89",""
"17830","","","","1","","image-text","40","1614306","0.0-10.0-1.6","","","{""Q0"":""A pirate is following a sailor""}"
"5419","false","img/P48.jpg","89","1","n","categorize-image-asp","42","1632805","0.0-10.0-0.7","false","89",""
"17343","","","","1","","image-text","43","1650151","0.0-10.0-1.7","","","{""Q0"":""A waitress is tickling a Father""}"
"9635","true","img/P33.jpg","89","1","y","categorize-image-asp","45","1672275","0.0-10.0-0.8","true","89",""
"12159","","","","1","","image-text","46","1684438","0.0-10.0-1.8","","","{""Q0"":""Two people are kissing each other""}"
"4394","false","img/P47.jpg","89","1","n","categorize-image-asp","48","1700753","0.0-10.0-0.9","false","89",""
"12392","","","","1","","image-text","49","1713148","0.0-10.0-1.9","","","{""Q0"":""cowboy is slaping a dancer""}"
"5261","true","img/P11.jpg","78","1","n","categorize-image-asp","51","1733422","0.0-10.0-0.10","true","78",""
"12703","","","","1","","image-text","52","1746130","0.0-10.0-1.10","","","{""Q0"":""A pirate is following a doctor""}"
"2843","false","img/P16.jpg","89","1","n","categorize-image-asp","54","1757646","0.0-10.0-0.11","false","89",""
"10943","","","","1","","image-text","55","1768593","0.0-10.0-1.11","","","{""Q0"":""cowboy pushs a dancer""}"
"4456","true","img/P43.jpg","78","1","n","categorize-image-asp","57","1789469","0.0-10.0-0.12","true","78",""
"9933","","","","1","","image-text","58","1799406","0.0-10.0-1.12","","","{""Q0"":""A policeman slaps a boxer""}"
"3229","true","img/P13.jpg","89","1","y","categorize-image-asp","60","1812058","0.0-10.0-0.13","true","89",""
"30884","","","","1","","image-text","61","1842948","0.0-10.0-1.13","","","{""Q0"":""a nun follows a gun guy""}"
"4568","true","img/P19.jpg","78","1","n","categorize-image-asp","63","1864168","0.0-10.0-0.14","true","78",""
"17623","","","","1","","image-text","64","1881794","0.0-10.0-1.14","","","{""Q0"":""A artist punchs a monk""}"
"7278","false","img/P23.jpg","89","1","n","categorize-image-asp","66","1907686","0.0-10.0-0.15","false","89",""
"12446","","","","1","","image-text","67","1920136","0.0-10.0-1.15","","","{""Q0"":""cowboy punshs a dancer""}"
"2953","true","img/P17.jpg","89","1","y","categorize-image-asp","69","1934083","0.0-10.0-0.16","true","89",""
"13687","","","","1","","image-text","70","1947774","0.0-10.0-1.16","","","{""Q0"":""A artist punchs clown""}"
"3216","true","img/P40.jpg","78","1","n","categorize-image-asp","72","1966001","0.0-10.0-0.17","true","78",""
"12727","","","","1","","image-text","73","1978732","0.0-10.0-1.17","","","{""Q0"":""A clown is pulled by a boxer""}"
"11097","true","img/P25.jpg","89","1","y","categorize-image-asp","75","2002944","0.0-10.0-0.18","true","89",""
"14528","","","","1","","image-text","76","2017475","0.0-10.0-1.18","","","{""Q0"":""A professor scolds a sailor""}"
"3812","true","img/P31.jpg","78","1","n","categorize-image-asp","78","2032670","0.0-10.0-0.19","true","78",""
"15031","","","","1","","image-text","79","2047705","0.0-10.0-1.19","","","{""Q0"":""a professor scolds a solider""}"
"2796","true","img/P35.jpg","78","1","n","categorize-image-asp","81","2062908","0.0-10.0-0.20","true","78",""
"15623","","","","1","","image-text","82","2078535","0.0-10.0-1.20","","","{""Q0"":""A artist kisses a soilder""}"
"8427","true","img/P39.jpg","78","1","n","categorize-image-asp","84","2101817","0.0-10.0-0.21","true","78",""
"15799","","","","1","","image-text","85","2117621","0.0-10.0-1.21","","","{""Q0"":""A artist kisses a clown""}"
"6198","true","img/P27.jpg","78","1","n","categorize-image-asp","87","2133639","0.0-10.0-0.22","true","78",""
"11862","","","","1","","image-text","88","2145507","0.0-10.0-1.22","","","{""Q0"":""soilder scolds dancer""}"
"9059","true","img/P15.jpg","78","1","n","categorize-image-asp","90","2169254","0.0-10.0-0.23","true","78",""
"17406","","","","1","","image-text","91","2186665","0.0-10.0-1.23","","","{""Q0"":""nun is following a boxer""}"
"5191","true","img/P01.jpg","89","1","y","categorize-image-asp","93","2202739","0.0-10.0-0.24","true","89",""
"12824","","","","1","","image-text","94","2215567","0.0-10.0-1.24","","","{""Q0"":""POLICEMAN CHASES ROBBER""}"
"3277","true","img/P07.jpg","78","1","n","categorize-image-asp","96","2233297","0.0-10.0-0.25","true","78",""
"13151","","","","1","","image-text","97","2246453","0.0-10.0-1.25","","","{""Q0"":""a doctor is chased by a waitress""}"
"2812","true","img/P38.jpg","89","1","y","categorize-image-asp","99","2258225","0.0-10.0-0.26","true","89",""
"10959","","","","1","","image-text","100","2269187","0.0-10.0-1.26","","","{""Q0"":""pirate pulls dancer""}"
"4749","true","img/P37.jpg","89","1","y","categorize-image-asp","102","2293375","0.0-10.0-0.27","true","89",""
"14327","","","","1","","image-text","103","2307706","0.0-10.0-1.27","","","{""Q0"":""two people are kissing""}"
"4863","true","img/P41.jpg","89","1","y","categorize-image-asp","105","2325613","0.0-10.0-0.28","true","89",""
"11023","","","","1","","image-text","106","2336640","0.0-10.0-1.28","","","{""Q0"":""policeman slaps swimmer""}"
"9978","true","img/P21.jpg","89","1","y","categorize-image-asp","108","2360011","0.0-10.0-0.29","true","89",""
"9840","","","","1","","image-text","109","2369855","0.0-10.0-1.29","","","{""Q0"":""cowboy punches doctor""}"
"5339","true","img/P03.jpg","78","1","n","categorize-image-asp","111","2387945","0.0-10.0-0.30","true","78",""
"10567","","","","1","","image-text","112","2398517","0.0-10.0-1.30","","","{""Q0"":""swimmer is chased by a policeman""}"
"8400","true","img/P24.jpg","78","1","n","categorize-image-asp","114","2417720","0.0-10.0-0.31","true","78",""
"9527","","","","1","","image-text","115","2427251","0.0-10.0-1.31","","","{""Q0"":""sailor touches a clown""}"
"3351","true","img/P06.jpg","89","1","y","categorize-image-asp","117","2447590","0.0-10.0-0.32","true","89",""
