"rt","correct","stimulus","key_press","phase","verif_ans","trial_type","trial_index","time_elapsed","internal_node_id","resp_iscorrect","verif_response","responses"
"10320","true","img/F01.jpg","89","0","y","categorize-image-asp","9","1864031","0.0-8.0-1.0","true","89",""
"24913","","","","0","","image-text","10","1888949","0.0-8.0-2.0","","","{""Q0"":""The sailor holds the broom ""}"
"16231","true","img/F03.jpg","89","0","y","categorize-image-asp","13","1921231","0.0-8.0-1.1","true","89",""
"57592","","","","0","","image-text","14","1978828","0.0-8.0-2.1","","","{""Q0"":""The waitress is holding the walker""}"
"5013","true","img/F05.jpg","89","0","y","categorize-image-asp","17","1998909","0.0-8.0-1.2","true","89",""
"29138","","","","0","","image-text","18","2028051","0.0-8.0-2.2","","","{""Q0"":""The mob is held by the man""}"
"9562","false","img/P11.jpg","89","1","n","categorize-image-asp","21","2052669","0.0-10.0-0.0","false","89",""
"26505","","","","1","","image-text","22","2079178","0.0-10.0-1.0","","","{""Q0"":""The guy chased another man""}"
"10600","false","img/P15.jpg","89","1","n","categorize-image-asp","24","2106924","0.0-10.0-0.1","false","89",""
"21586","","","","1","","image-text","25","2128514","0.0-10.0-1.1","","","{""Q0"":""The nun followed the man""}"
"10500","true","img/P03.jpg","78","1","n","categorize-image-asp","27","2152379","0.0-10.0-0.2","true","78",""
"33979","","","","1","","image-text","28","2186361","0.0-10.0-1.2","","","{""Q0"":""The pirate chases the robber""}"
"12048","false","img/P47.jpg","89","1","n","categorize-image-asp","30","2209291","0.0-10.0-0.3","false","89",""
"14707","","","","1","","image-text","31","2224001","0.0-10.0-1.3","","","{""Q0"":""The man slapped the girl""}"
"4644","false","img/P38.jpg","78","1","y","categorize-image-asp","33","2237866","0.0-10.0-0.4","false","78",""
"19539","","","","1","","image-text","34","2257408","0.0-10.0-1.4","","","{""Q0"":""The guy pulled the girl ""}"
"6104","true","img/P21.jpg","89","1","y","categorize-image-asp","36","2274778","0.0-10.0-0.5","true","89",""
"24731","","","","1","","image-text","37","2299512","0.0-10.0-1.5","","","{""Q0"":""The man punched the doctor""}"
"2839","true","img/P33.jpg","89","1","y","categorize-image-asp","39","2311402","0.0-10.0-0.6","true","89",""
"13906","","","","1","","image-text","40","2325312","0.0-10.0-1.6","","","{""Q0"":""The couple kissed ""}"
"4784","true","img/P29.jpg","89","1","y","categorize-image-asp","42","2341738","0.0-10.0-0.7","true","89",""
"30858","","","","1","","image-text","43","2372600","0.0-10.0-1.7","","","{""Q0"":""The boxer was scold by thye man""}"
"4231","true","img/P17.jpg","89","1","y","categorize-image-asp","45","2391866","0.0-10.0-0.8","true","89",""
"20258","","","","1","","image-text","46","2412127","0.0-10.0-1.8","","","{""Q0"":""The man punched the boy""}"
"5201","true","img/P40.jpg","78","1","n","categorize-image-asp","48","2431720","0.0-10.0-0.9","true","78",""
"16364","","","","1","","image-text","49","2448087","0.0-10.0-1.9","","","{""Q0"":""The boxer pulled the man""}"
"10125","false","img/P22.jpg","78","1","y","categorize-image-asp","51","2471160","0.0-10.0-0.10","false","78",""
"17018","","","","1","","image-text","52","2488182","0.0-10.0-1.10","","","{""Q0"":""The sailor touched the swimmer""}"
"6163","true","img/P13.jpg","89","1","y","categorize-image-asp","54","2507800","0.0-10.0-0.11","true","89",""
"23227","","","","1","","image-text","55","2531029","0.0-10.0-1.11","","","{""Q0"":""The nun follows the man""}"
"7997","true","img/P43.jpg","78","1","n","categorize-image-asp","57","2554551","0.0-10.0-0.12","true","78",""
"21203","","","","1","","image-text","58","2575757","0.0-10.0-1.12","","","{""Q0"":""The boxer slapped the man""}"
"6206","false","img/P31.jpg","89","1","n","categorize-image-asp","60","2593239","0.0-10.0-0.13","false","89",""
"23506","","","","1","","image-text","61","2616749","0.0-10.0-1.13","","","{""Q0"":""The professor scolded the man""}"
"4987","true","img/P01.jpg","89","1","y","categorize-image-asp","63","2634647","0.0-10.0-0.14","true","89",""
"19874","","","","1","","image-text","64","2654525","0.0-10.0-1.14","","","{""Q0"":""The polieman chases the pirate""}"
"6142","true","img/P23.jpg","78","1","n","categorize-image-asp","66","2673782","0.0-10.0-0.15","true","78",""
"15955","","","","1","","image-text","67","2689741","0.0-10.0-1.15","","","{""Q0"":""The man punched the girl""}"
"3210","false","img/P46.jpg","78","1","y","categorize-image-asp","69","2708183","0.0-10.0-0.16","false","78",""
"14778","","","","1","","image-text","70","2722963","0.0-10.0-1.16","","","{""Q0"":""The waitress tickles the doctor ""}"
"2230","true","img/P24.jpg","78","1","n","categorize-image-asp","72","2735877","0.0-10.0-0.17","true","78",""
"16491","","","","1","","image-text","73","2752372","0.0-10.0-1.17","","","{""Q0"":""The sailor touched the man""}"
"3308","false","img/P28.jpg","78","1","y","categorize-image-asp","75","2771542","0.0-10.0-0.18","false","78",""
"16858","","","","1","","image-text","76","2788403","0.0-10.0-1.18","","","{""Q0"":""The chef shoots the boxer""}"
"3368","true","img/P48.jpg","78","1","n","categorize-image-asp","78","2805061","0.0-10.0-0.19","true","78",""
"19739","","","","1","","image-text","79","2824803","0.0-10.0-1.19","","","{""Q0"":""The waitress tickles the monk ""}"
"2564","false","img/P06.jpg","78","1","y","categorize-image-asp","81","2842484","0.0-10.0-0.20","false","78",""
"14337","","","","1","","image-text","82","2856826","0.0-10.0-1.20","","","{""Q0"":""The girl kicked the man ""}"
"2507","true","img/P16.jpg","78","1","n","categorize-image-asp","84","2873637","0.0-10.0-0.21","true","78",""
"11825","","","","1","","image-text","85","2885466","0.0-10.0-1.21","","","{""Q0"":""The man pushed the girl ""}"
"3722","true","img/P25.jpg","89","1","y","categorize-image-asp","87","2899365","0.0-10.0-0.22","true","89",""
"16817","","","","1","","image-text","88","2916186","0.0-10.0-1.22","","","{""Q0"":""The professor scolds the man""}"
"4905","true","img/P37.jpg","89","1","y","categorize-image-asp","90","2932196","0.0-10.0-0.23","true","89",""
"18010","","","","1","","image-text","91","2950209","0.0-10.0-1.23","","","{""Q0"":""They kissed ""}"
"4064","true","img/P41.jpg","89","1","y","categorize-image-asp","93","2968532","0.0-10.0-0.24","true","89",""
"15697","","","","1","","image-text","94","2984234","0.0-10.0-1.24","","","{""Q0"":""The policeman slaps the swimmer ""}"
"2819","true","img/P32.jpg","78","1","n","categorize-image-asp","96","2999283","0.0-10.0-0.25","true","78",""
"17163","","","","1","","image-text","97","3016449","0.0-10.0-1.25","","","{""Q0"":""The chef shot the swimmer ""}"
"3125","false","img/P12.jpg","78","1","y","categorize-image-asp","99","3031202","0.0-10.0-0.26","false","78",""
"14473","","","","1","","image-text","100","3045680","0.0-10.0-1.26","","","{""Q0"":""The man pushed the swimmer""}"
"3675","true","img/P45.jpg","89","1","y","categorize-image-asp","102","3060626","0.0-10.0-0.27","true","89",""
"18763","","","","1","","image-text","103","3079392","0.0-10.0-1.27","","","{""Q0"":""The man slapped another man""}"
"2211","true","img/P09.jpg","89","1","y","categorize-image-asp","105","3095411","0.0-10.0-0.28","true","89",""
"25330","","","","1","","image-text","106","3120744","0.0-10.0-1.28","","","{""Q0"":""The rubber follows the man""}"
"5566","true","img/P05.jpg","89","1","y","categorize-image-asp","108","3136018","0.0-10.0-0.29","true","89",""
"12131","","","","1","","image-text","109","3148151","0.0-10.0-1.29","","","{""Q0"":""Th robber chased the pirate ""}"
"6558","true","img/P19.jpg","78","1","n","categorize-image-asp","111","3168481","0.0-10.0-0.30","true","78",""
"28731","","","","1","","image-text","112","3197215","0.0-10.0-1.30","","","{""Q0"":""The artist punches the nun""}"
"5411","true","img/P07.jpg","78","1","n","categorize-image-asp","114","3218242","0.0-10.0-0.31","true","78",""
"14890","","","","1","","image-text","115","3233135","0.0-10.0-1.31","","","{""Q0"":""The waitress chased the doctor ""}"
"2864","true","img/P27.jpg","78","1","n","categorize-image-asp","117","3246529","0.0-10.0-0.32","true","78",""
"14155","","","","1","","image-text","118","3260687","0.0-10.0-1.32","","","{""Q0"":""The policeman solds the ballerina ""}"
"2914","true","img/P08.jpg","78","1","n","categorize-image-asp","120","3275648","0.0-10.0-0.33","true","78",""
"19747","","","","1","","image-text","121","3295398","0.0-10.0-1.33","","","{""Q0"":""The woman kicked the man""}"
"7610","true","img/P35.jpg","78","1","n","categorize-image-asp","123","3316912","0.0-10.0-0.34","true","78",""
"19354","","","","1","","image-text","124","3336270","0.0-10.0-1.34","","","{""Q0"":""The artist kisses the man""}"
"6848","true","img/P39.jpg","78","1","n","categorize-image-asp","126","3357232","0.0-10.0-0.35","true","78",""
"12370","","","","1","","image-text","127","3369605","0.0-10.0-1.35","","","{""Q0"":""The artist kisseed the man""}"
"138309","","","","2","","survey-text","129","3511780","0.0-11.0","","","{""Q0"":""Y"",""Q1"":""Y Twi"",""Q2"":""No because he/she didn't form some of the sentences right"",""Q3"":""N"",""Q4"":""N"",""Q5"":""To determine if native speakers know how to form sentences with verbs"",""Q6"":""Y""}"
