"rt","correct","stimulus","key_press","phase","verif_ans","trial_type","trial_index","time_elapsed","internal_node_id","resp_iscorrect","verif_response","responses"
"5145","true","img/F01.jpg","89","0","y","categorize-image-asp","9","3826166","0.0-8.0-1.0","true","89",""
"13754","","","","0","","image-text","10","3839924","0.0-8.0-2.0","","","{""Q0"":""The sailor holds a broom""}"
"6337","true","img/F03.jpg","89","0","y","categorize-image-asp","13","3859477","0.0-8.0-1.1","true","89",""
"18211","","","","0","","image-text","14","3877691","0.0-8.0-2.1","","","{""Q0"":""The cane is held by the waitress. ""}"
"10976","true","img/F05.jpg","89","0","y","categorize-image-asp","17","3902085","0.0-8.0-1.2","true","89",""
"11299","","","","0","","image-text","18","3913386","0.0-8.0-2.2","","","{""Q0"":""A broom is held by the soldier.""}"
"8387","false","img/P06.jpg","78","1","y","categorize-image-asp","21","3933268","0.0-10.0-0.0","false","78",""
"13395","","","","1","","image-text","22","3946666","0.0-10.0-1.0","","","{""Q0"":""The waitress kicks the clown. ""}"
"2357","true","img/P08.jpg","78","1","n","categorize-image-asp","24","3959813","0.0-10.0-0.1","true","78",""
"13946","","","","1","","image-text","25","3973762","0.0-10.0-1.1","","","{""Q0"":""The waitress kicks the robber. ""}"
"2741","true","img/P35.jpg","78","1","n","categorize-image-asp","27","3991236","0.0-10.0-0.2","true","78",""
"15138","","","","1","","image-text","28","4006378","0.0-10.0-1.2","","","{""Q0"":""The artist kisses the soldier. ""}"
"3596","true","img/P07.jpg","78","1","n","categorize-image-asp","30","4025235","0.0-10.0-0.3","true","78",""
"17850","","","","1","","image-text","31","4043089","0.0-10.0-1.3","","","{""Q0"":""The doctor is chased by the waitress. ""}"
"5248","false","img/P22.jpg","78","1","y","categorize-image-asp","33","4059059","0.0-10.0-0.4","false","78",""
"13291","","","","1","","image-text","34","4072352","0.0-10.0-1.4","","","{""Q0"":""The sailor is touching the swimmer. ""}"
"13643","true","img/P16.jpg","78","1","n","categorize-image-asp","36","4101474","0.0-10.0-0.5","true","78",""
"13698","","","","1","","image-text","37","4115176","0.0-10.0-1.5","","","{""Q0"":""The ballerina is pushed by the cowboy. ""}"
"1822","true","img/P11.jpg","78","1","n","categorize-image-asp","39","4129315","0.0-10.0-0.6","true","78",""
"28386","","","","1","","image-text","40","4157704","0.0-10.0-1.6","","","{""Q0"":""The pirate followed the doctor.""}"
"2972","true","img/P15.jpg","78","1","n","categorize-image-asp","42","4170850","0.0-10.0-0.7","true","78",""
"11986","","","","1","","image-text","43","4182840","0.0-10.0-1.7","","","{""Q0"":""The nun follows the boxer""}"
