"rt","correct","stimulus","key_press","phase","verif_ans","trial_type","trial_index","time_elapsed","internal_node_id","resp_iscorrect","verif_response","responses"
"2464","true","img/F01.jpg","89","0","y","categorize-image-asp","9","1665137","0.0-8.0-1.0","true","89",""
"11613","","","","0","","image-text","10","1676757","0.0-8.0-2.0","","","{""Q0"":""The sailor holds the broom""}"
"4848","true","img/F03.jpg","89","0","y","categorize-image-asp","13","1693055","0.0-8.0-1.1","true","89",""
"16398","","","","0","","image-text","14","1709458","0.0-8.0-2.1","","","{""Q0"":""The waitress holds the cane.""}"
"2971","true","img/F05.jpg","89","0","y","categorize-image-asp","17","1727213","0.0-8.0-1.2","true","89",""
"13744","","","","0","","image-text","18","1740961","0.0-8.0-2.2","","","{""Q0"":""The solider holds the mop.""}"
"2433","true","img/P01.jpg","89","1","y","categorize-image-asp","21","1758284","0.0-10.0-0.0","true","89",""
"11418","","","","1","","image-text","22","1769711","0.0-10.0-1.0","","","{""Q0"":""The policeman chases the robber.""}"
"2401","false","img/P15.jpg","89","1","n","categorize-image-asp","24","1784603","0.0-10.0-0.1","false","89",""
"24789","","","","1","","image-text","25","1809397","0.0-10.0-1.1","","","{""Q0"":""The nun is follows the scared boxer.""}"
"1246","false","img/P43.jpg","89","1","n","categorize-image-asp","27","1823448","0.0-10.0-0.2","false","89",""
"10587","","","","1","","image-text","28","1834039","0.0-10.0-1.2","","","{""Q0"":""The policeman slaps the boxer.""}"
"2932","false","img/P40.jpg","89","1","n","categorize-image-asp","30","1849446","0.0-10.0-0.3","false","89",""
"9915","","","","1","","image-text","31","1859366","0.0-10.0-1.3","","","{""Q0"":""The boxer pulls the clown.""}"
"9872","false","img/P41.jpg","78","1","y","categorize-image-asp","33","1882020","0.0-10.0-0.4","false","78",""
"13596","","","","1","","image-text","34","1895620","0.0-10.0-1.4","","","{""Q0"":""The policeman slaps the swimmer.""}"
"3289","false","img/P32.jpg","89","1","n","categorize-image-asp","36","1910307","0.0-10.0-0.5","false","89",""
"7000","","","","1","","image-text","37","1917314","0.0-10.0-1.5","","","{""Q0"":""The chef shoots the swimmer.""}"
"1024","true","img/P25.jpg","89","1","y","categorize-image-asp","39","1929506","0.0-10.0-0.6","true","89",""
"38021","","","","1","","image-text","40","1967531","0.0-10.0-1.6","","","{""Q0"":""The graduate with a cane scolds the sailor.""}"
"1308","true","img/P13.jpg","89","1","y","categorize-image-asp","42","1982911","0.0-10.0-0.7","true","89",""
"8011","","","","1","","image-text","43","1990927","0.0-10.0-1.7","","","{""Q0"":""The nun follows the solider.""}"
"1392","true","img/P33.jpg","89","1","y","categorize-image-asp","45","2003950","0.0-10.0-0.8","true","89",""
"7499","","","","1","","image-text","46","2011453","0.0-10.0-1.8","","","{""Q0"":""The nun kisses the boxer.""}"
"1281","true","img/P45.jpg","89","1","y","categorize-image-asp","48","2026525","0.0-10.0-0.9","true","89",""
"7835","","","","1","","image-text","49","2034363","0.0-10.0-1.9","","","{""Q0"":""The cowboy slaps the salior.""}"
"9641","true","img/P22.jpg","89","1","y","categorize-image-asp","51","2057643","0.0-10.0-0.10","true","89",""
"8412","","","","1","","image-text","52","2066059","0.0-10.0-1.10","","","{""Q0"":""The sailor touches the swimmer.""}"
"13113","false","img/P29.jpg","78","1","y","categorize-image-asp","54","2092601","0.0-10.0-0.11","false","78",""
"6955","","","","1","","image-text","55","2099561","0.0-10.0-1.11","","","{""Q0"":""The policeman scolds the boxer.""}"
"587","true","img/P28.jpg","89","1","y","categorize-image-asp","57","2114391","0.0-10.0-0.12","true","89",""
"10125","","","","1","","image-text","58","2124519","0.0-10.0-1.12","","","{""Q0"":""The chef shoots the boxer.""}"
"5395","true","img/P07.jpg","78","1","n","categorize-image-asp","60","2143462","0.0-10.0-0.13","true","78",""
"10460","","","","1","","image-text","61","2153927","0.0-10.0-1.13","","","{""Q0"":""The waitress chases the doctor.""}"
"4061","true","img/P17.jpg","89","1","y","categorize-image-asp","63","2170404","0.0-10.0-0.14","true","89",""
"8220","","","","1","","image-text","64","2178627","0.0-10.0-1.14","","","{""Q0"":""The artist punches the clown.""}"
"4191","true","img/P21.jpg","89","1","y","categorize-image-asp","66","2196819","0.0-10.0-0.15","true","89",""
"7196","","","","1","","image-text","67","2204019","0.0-10.0-1.15","","","{""Q0"":""The cowboy punches the doctor.""}"
"4329","true","img/P03.jpg","78","1","n","categorize-image-asp","69","2224162","0.0-10.0-0.16","true","78",""
"10795","","","","1","","image-text","70","2234962","0.0-10.0-1.16","","","{""Q0"":""The policeman chases the swimmer.""}"
